agg_iter,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
16,0.9624020457267761,0.8526989817619324,0.897958517074585,0.846619725227356,0.511180579662323,0.7816288471221924,0.8691891431808472,0.8980236649513245,0.2990909516811371,0.8390493392944336,0.6113141179084778,0.8451223969459534,0.9213196635246277,0.8640066981315613,0.9283391833305359,0.6421439051628113,0.8538978695869446,0.6639747023582458,0.9378527402877808,0.6795844435691833,77.0850924459719
17,0.9555087089538574,0.8496712446212769,0.9119440913200378,0.8100812435150146,0.5050087571144104,0.7903594970703125,0.8603596091270447,0.8845910429954529,0.3215597867965698,0.7972986102104187,0.6415532231330872,0.8298430442810059,0.9210807085037231,0.8567083477973938,0.9275592565536499,0.6791015863418579,0.8719973564147949,0.6783366203308105,0.9379838109016418,0.6996192336082458,77.246285430354
18,0.9508004188537598,0.8644829392433167,0.9084476828575134,0.8394188284873962,0.5009251832962036,0.8008745908737183,0.8686302900314331,0.8874638676643372,0.32911601662635803,0.8508684635162354,0.6766241788864136,0.8425170183181763,0.9327203631401062,0.8443757891654968,0.9292871356010437,0.5884550213813782,0.8423901200294495,0.6862531304359436,0.9401387572288513,0.6897107362747192,77.44619539573364
19,0.9636061191558838,0.8664417266845703,0.9000716209411621,0.7925563454627991,0.4812909662723541,0.8069353103637695,0.873956024646759,0.9213448166847229,0.3289123773574829,0.8578832149505615,0.6044963598251343,0.8530669808387756,0.9306774139404297,0.8464917540550232,0.9242343306541443,0.6534578204154968,0.8623462915420532,0.7073827981948853,0.9477512836456299,0.6792343258857727,77.46663104186537
20,0.9487181305885315,0.8422227501869202,0.9120926856994629,0.8103827834129333,0.473339319229126,0.794161319732666,0.8675282597541809,0.9226692914962769,0.3442486524581909,0.7832937240600586,0.6245821118354797,0.8302482962608337,0.9329298138618469,0.8341308236122131,0.9312463998794556,0.6780388355255127,0.8356161117553711,0.6781792044639587,0.9463638067245483,0.7098433375358582,77.05603076521447
21,0.9552361965179443,0.8591867685317993,0.9059241414070129,0.8428202867507935,0.5299838781356812,0.7944537401199341,0.8720744252204895,0.8736515641212463,0.3248898684978485,0.8391039371490479,0.6224602460861206,0.8361419439315796,0.9296420216560364,0.8508405089378357,0.9295380711555481,0.6117004752159119,0.8779919147491455,0.6666505336761475,0.9380849599838257,0.6945078372955322,77.05165365017761
22,0.9586816430091858,0.8581274747848511,0.8923985958099365,0.83016037940979,0.5071955919265747,0.7816944122314453,0.8697478175163269,0.885538637638092,0.33662423491477966,0.8210203647613525,0.6171823143959045,0.8536266088485718,0.9209136366844177,0.8294758796691895,0.9280864000320435,0.6337626576423645,0.8761650323867798,0.6763681173324585,0.9407973885536194,0.6862554550170898,77.00031561348115
23,0.952498733997345,0.8578673601150513,0.9065529704093933,0.8211276531219482,0.4776776134967804,0.8039900660514832,0.8652546405792236,0.9122065901756287,0.3090595304965973,0.7962378263473511,0.5199652910232544,0.8500826358795166,0.9215981960296631,0.8498130440711975,0.9245980381965637,0.6169264912605286,0.8507333397865295,0.7031508684158325,0.9440546035766602,0.692099928855896,76.4617331928656
24,0.9627829194068909,0.8659167885780334,0.9117623567581177,0.8507938385009766,0.4873201847076416,0.8021353483200073,0.8726279139518738,0.8935420513153076,0.27349692583084106,0.7963898181915283,0.5752313733100891,0.8321927785873413,0.9338555932044983,0.8436775207519531,0.9332687854766846,0.6003016829490662,0.8817482590675354,0.6784152388572693,0.9328495264053345,0.7365067601203918,77.1112288652221
25,0.9625247716903687,0.852328896522522,0.8985053300857544,0.8301122188568115,0.5275449156761169,0.8175223469734192,0.8694674968719482,0.9136190414428711,0.35209861397743225,0.8207882046699524,0.609365701675415,0.8388273119926453,0.9279631972312927,0.8529074788093567,0.9209440350532532,0.6375551819801331,0.9008416533470154,0.6559069752693176,0.9432541131973267,0.6816859841346741,77.5591366268684
26,0.9642226696014404,0.8508711457252502,0.9017097353935242,0.8302253484725952,0.5241580605506897,0.7952229976654053,0.8716040253639221,0.8903787732124329,0.31677916646003723,0.818384051322937,0.6096950769424438,0.8498324751853943,0.9233985543251038,0.8477575778961182,0.9195382595062256,0.6327875852584839,0.8621693849563599,0.7020533680915833,0.9406891465187073,0.6725192666053772,77.05675975606961
27,0.9822672605514526,0.8722084760665894,0.9036780595779419,0.8231009840965271,0.5438245534896851,0.8190232515335083,0.8671537637710571,0.897818922996521,0.32057416439056396,0.8203918933868408,0.5929904580116272,0.8384227156639099,0.9226559400558472,0.8642069697380066,0.9290717840194702,0.6024015545845032,0.84538334608078,0.6710371971130371,0.9442613124847412,0.7089444994926453,77.42639785002292
28,0.9651331305503845,0.8503042459487915,0.9005022048950195,0.8389691114425659,0.4663255512714386,0.8115849494934082,0.8766639232635498,0.8996530175209045,0.3143565356731415,0.8179258704185486,0.7089257836341858,0.8535150289535522,0.931513249874115,0.8427408933639526,0.9267003536224365,0.6411406397819519,0.8932370543479919,0.672234058380127,0.9546341300010681,0.7248921990394592,77.9577551175439
29,0.9682942628860474,0.858311116695404,0.9079764485359192,0.8253979682922363,0.4890980124473572,0.8111944198608398,0.8760788440704346,0.8793610334396362,0.32447484135627747,0.8424544930458069,0.6403663754463196,0.8355416059494019,0.9306938052177429,0.8541540503501892,0.9250542521476746,0.6018338799476624,0.8853553533554077,0.6959410905838013,0.948361873626709,0.7014568448066711,77.19436076081838
30,0.950542688369751,0.8641782402992249,0.9056251645088196,0.848510205745697,0.49719250202178955,0.7768549919128418,0.8656342029571533,0.9276241064071655,0.2891661524772644,0.8364402055740356,0.6956251859664917,0.8433834314346313,0.9292060732841492,0.8376076221466064,0.9282518625259399,0.6330687403678894,0.8835612535476685,0.6803894639015198,0.938556969165802,0.705041229724884,77.75408969347026
31,0.9574835300445557,0.8797233700752258,0.9109373688697815,0.8888276815414429,0.5047115087509155,0.8124799132347107,0.8698767423629761,0.8985404968261719,0.2861957848072052,0.7866212129592896,0.6123763918876648,0.8440166711807251,0.9339311122894287,0.8562793135643005,0.9289498925209045,0.6190756559371948,0.84686279296875,0.6495609879493713,0.9490096569061279,0.713384747505188,77.30005999968404
32,0.9673962593078613,0.835080623626709,0.9004715085029602,0.8479313850402832,0.4942323565483093,0.7796751260757446,0.8670599460601807,0.8934232592582703,0.2926901876926422,0.7967439293861389,0.6656458973884583,0.8321340680122375,0.9446272850036621,0.871714174747467,0.929675281047821,0.616807222366333,0.8513829708099365,0.6733850836753845,0.9530932307243347,0.6825084686279297,77.10328733466672
33,0.9610255360603333,0.8562548756599426,0.9112619161605835,0.8552412390708923,0.49399325251579285,0.8053058385848999,0.8744658827781677,0.8610967993736267,0.29453614354133606,0.8343127965927124,0.63010174036026,0.8470591902732849,0.9350553154945374,0.8406189680099487,0.9221479296684265,0.6270542740821838,0.8775399923324585,0.6621422171592712,0.9532485008239746,0.6878895163536072,77.08131694622416
34,0.953800618648529,0.8493968844413757,0.8947243094444275,0.823219895362854,0.545135498046875,0.8110769987106323,0.8733741044998169,0.9020386338233948,0.30630460381507874,0.8490249514579773,0.601262092590332,0.8276380896568298,0.9407933950424194,0.8522315621376038,0.9255638122558594,0.6473886370658875,0.8800652623176575,0.6697853207588196,0.9442848563194275,0.6846024394035339,77.48413557312584
35,0.961142897605896,0.8694127798080444,0.9011566042900085,0.8782055377960205,0.5166630744934082,0.7716399431228638,0.8636919260025024,0.8928468823432922,0.30110448598861694,0.7983880043029785,0.5786840915679932,0.8401690721511841,0.9268145561218262,0.853708028793335,0.936046838760376,0.6297726631164551,0.8546640872955322,0.6856051683425903,0.9471879601478577,0.7018890976905823,77.24132588922656
36,0.9583495855331421,0.857663631439209,0.9051905274391174,0.8465039730072021,0.5432255268096924,0.796884298324585,0.8721620440483093,0.883678674697876,0.3163304030895233,0.7987326383590698,0.6706058382987976,0.8438412547111511,0.9382243752479553,0.852638304233551,0.9261963963508606,0.6245649456977844,0.8602708578109741,0.6761309504508972,0.9442280530929565,0.7174522280693054,77.56679903973222
37,0.966788649559021,0.8505140542984009,0.9011934995651245,0.8237959742546082,0.5020201802253723,0.7879049181938171,0.8685621619224548,0.8828354477882385,0.3115362823009491,0.8511186242103577,0.6309906840324402,0.8543971180915833,0.9314250349998474,0.8461905121803284,0.9212074279785156,0.5997689962387085,0.8613377809524536,0.7009485960006714,0.9589072465896606,0.687077522277832,76.89346635339265
38,0.9501709938049316,0.8584792613983154,0.8929886221885681,0.8465744853019714,0.49331045150756836,0.8067989349365234,0.8690515160560608,0.9054150581359863,0.2881086766719818,0.8561116456985474,0.6191279888153076,0.8406491875648499,0.9308422207832336,0.8404898643493652,0.9259049296379089,0.6354702115058899,0.8298470973968506,0.6746929287910461,0.9520212411880493,0.7074029445648193,77.29690560892989
39,0.9709960222244263,0.8694161772727966,0.9032082557678223,0.8644775748252869,0.5138957500457764,0.8067789673805237,0.87397301197052,0.900993287563324,0.2872224450111389,0.8070321679115295,0.6560195088386536,0.8410519361495972,0.9263913035392761,0.8517247438430786,0.9270601868629456,0.618146538734436,0.8865693807601929,0.6706424951553345,0.9543845653533936,0.6904690861701965,77.68407672295145
40,0.9667014479637146,0.8641508221626282,0.8968557119369507,0.8628401756286621,0.5104150176048279,0.8114638328552246,0.8699249625205994,0.9044815897941589,0.30267518758773804,0.8122960925102234,0.5904415845870972,0.8336915969848633,0.9405354857444763,0.8491246700286865,0.9288851618766785,0.6444773077964783,0.8738073706626892,0.6573978066444397,0.9509491920471191,0.7364805936813354,77.59208400728602
41,0.9628937840461731,0.8299165368080139,0.9108086228370667,0.8612440824508667,0.4864807724952698,0.8109084367752075,0.8790349960327148,0.885962188243866,0.3366944193840027,0.7697941660881042,0.6432043313980103,0.8252331018447876,0.9436830282211304,0.8473448157310486,0.9251276850700378,0.6247977614402771,0.8491512537002563,0.688381016254425,0.9419421553611755,0.6608287692070007,76.98301472965531
42,0.9598855376243591,0.8640826344490051,0.8935542106628418,0.8247565031051636,0.5128256678581238,0.7921051383018494,0.8695780038833618,0.9122592806816101,0.2809223532676697,0.8287374973297119,0.6283219456672668,0.8432344794273376,0.9352503418922424,0.8315178155899048,0.9245882630348206,0.595187783241272,0.8396639823913574,0.6725864410400391,0.9440786838531494,0.7097768783569336,76.87484393236856
43,0.9610429406166077,0.8464067578315735,0.9095409512519836,0.8333675861358643,0.5027545690536499,0.8010265231132507,0.8747206330299377,0.8746367692947388,0.34577685594558716,0.8476963043212891,0.592852771282196,0.8344999551773071,0.9318379759788513,0.851855456829071,0.9270411729812622,0.6003825664520264,0.8663782477378845,0.6722663044929504,0.9338933229446411,0.6758655309677124,76.9251210866063
44,0.9602915644645691,0.8628566861152649,0.9125592708587646,0.8194260001182556,0.5104029178619385,0.8071675896644592,0.8672135472297668,0.9097875356674194,0.30609285831451416,0.8002886176109314,0.6572520136833191,0.8444586992263794,0.9366540908813477,0.8444972634315491,0.9330229163169861,0.6240422129631042,0.8704742789268494,0.6864647269248962,0.9445796608924866,0.7059343457221985,77.49071561759685
45,0.9613139629364014,0.871748685836792,0.9121845960617065,0.8302003145217896,0.4954255521297455,0.8094808459281921,0.8658374547958374,0.8938940763473511,0.3078807294368744,0.8135285377502441,0.6522369980812073,0.8338090181350708,0.9317455291748047,0.8641541600227356,0.9238144755363464,0.62229323387146,0.8419838547706604,0.6834664940834045,0.9320540428161621,0.7030965089797974,77.14361185467045
46,0.9749984741210938,0.8430507779121399,0.8953875303268433,0.8469271063804626,0.49564021825790405,0.8042547702789307,0.8643180727958679,0.905419111251831,0.3210481107234955,0.7913867235183716,0.6050167083740234,0.8446781039237976,0.932705283164978,0.834639310836792,0.9263235330581665,0.6353517770767212,0.8850147724151611,0.710275411605835,0.9394647479057312,0.6767504811286926,77.13691824625838
47,0.9623137712478638,0.8536173105239868,0.9021409153938293,0.8569676280021667,0.5128544569015503,0.8109819889068604,0.8662676811218262,0.9012205004692078,0.3131353259086609,0.7911777496337891,0.666544497013092,0.8343660235404968,0.939460813999176,0.8282846808433533,0.9214851260185242,0.6446613669395447,0.872809648513794,0.6886153817176819,0.9455417990684509,0.696137547492981,77.47729194989772
48,0.9660131931304932,0.8733644485473633,0.905117928981781,0.8652399778366089,0.520126461982727,0.8158503770828247,0.8771165609359741,0.9064128398895264,0.3299146890640259,0.8198103308677673,0.6388343572616577,0.8244376182556152,0.9338218569755554,0.8505324125289917,0.9289335012435913,0.6623309254646301,0.8668524026870728,0.6520341634750366,0.9524982571601868,0.725208580493927,78.06818946148672
49,0.9598276019096375,0.8768801689147949,0.8976895809173584,0.8389186859130859,0.5385590195655823,0.8117090463638306,0.8682506084442139,0.8957868814468384,0.3537316620349884,0.8542002439498901,0.6319154500961304,0.8426734209060669,0.9390270113945007,0.8615416288375854,0.935355007648468,0.6667042374610901,0.8914589285850525,0.6847990155220032,0.9518998265266418,0.6886927485466003,78.37335332057071
