epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,entropy_loss,cosine_loss,overall_loss
10,0.5879101899827288,0.8600303183425972,0.6983996717275339,0.4760903740080289,0.49965765430124554,0.48758940343327023,0.9187853107344632,0.4382684857672225,0.5934542137073783,0.9348805671817091,0.169633039811048,0.28716102991812203,49.102413177490234,11.563978829626306,0.16790165474354213,11.731880470857783
11,0.6035940803382663,0.865588681152097,0.7112310566742787,0.4875353553876375,0.5202361130730939,0.5033551875803219,0.9279661016949152,0.4426478019201617,0.5993841943209032,0.9233701098928256,0.18644872350342767,0.31025095831883054,53.07642364501953,11.171271295870769,0.16778156338101724,11.339052887286169
12,0.5509233035006231,0.8186868686868687,0.6586307306832803,0.3540346572281116,0.3922520204501166,0.37216478267877456,0.8721218561813674,0.4144781144781145,0.5619080223667693,0.6319012048109021,0.14542385845356479,0.23643522049614665,36.741615295410156,13.860207614252126,0.12411644783312993,13.984324034997968
13,0.5799473503490901,0.853748946925021,0.6907033805888768,0.46418404741107255,0.4739229902462759,0.4690029664909665,0.9124293785310734,0.4353833192923336,0.5894832896087601,0.904664369143228,0.17973590688682103,0.29989050060265054,48.10726547241211,12.00063788688789,0.12239713316499178,12.123035018726931
14,0.5878919661249714,0.8649604310489981,0.7000068133814813,0.44879922513697923,0.49729378035200933,0.4718036429665129,0.9279661016949152,0.44249873716113824,0.5992475202371451,0.900581433082943,0.17188378377031757,0.2886720088988603,49.92676544189453,11.516537795632566,0.12170051896976213,11.638238324957376
15,0.6047305248293716,0.8658803706823925,0.7121180627728123,0.49188376502367015,0.5041656531815162,0.4979489875701246,0.9332627118644068,0.44532434709351304,0.6029428538838827,0.9603200144955397,0.20331600079907358,0.3355833306433161,54.95848083496094,11.03327050451505,0.12111201964445033,11.154382507679827
16,0.5630319760754543,0.8242128304428354,0.6690357411330553,0.37613814044161614,0.43299724755022534,0.4025699083909603,0.8776087725504068,0.41774709547061795,0.566050650239562,0.6950132325516369,0.16053779994700587,0.260828147123003,39.703922271728516,13.670607857784978,0.09783919673349899,13.768447007163099
17,0.5925969173283513,0.8545209631251053,0.6998552023719231,0.47242840022850524,0.4538769750416615,0.46296691986041044,0.902542372881356,0.43037548408823034,0.5828297799566754,0.8754524472109084,0.16019820376116942,0.27083632765521953,44.6263313293457,11.986136674880985,0.09672852270936562,12.082865193738773
18,0.5961967367061862,0.8567813765182186,0.7031217553817402,0.48272678303918953,0.50113986469105,0.4917610232913071,0.9258474576271186,0.4423076923076923,0.5986301369863013,0.9349566754581844,0.17241222988102664,0.29113688217300715,52.049468994140625,11.44248233003131,0.09648963360715726,11.538971957513834
19,0.601846441509875,0.8675876010781671,0.7106879183053889,0.49278275678840405,0.5079693519091867,0.5002608246783514,0.934322033898305,0.44575471698113206,0.6035583941605839,0.9245598133508142,0.1910440653266685,0.31665659963390824,57.28285217285156,11.072721857135575,0.0964774522867243,11.169199321229579
20,0.5547187036403058,0.8177994616419919,0.6610457605222003,0.3824168847296748,0.45401427686203455,0.41515126014668147,0.8702914001421465,0.4120121130551817,0.5592601050468143,0.6769516913307325,0.16938902558315316,0.2709740535218693,43.03760528564453,13.92563845747608,0.0814931025191889,14.007131592702054
21,0.5886788075629278,0.853371447788801,0.6967325645249864,0.5338552396624411,0.4726081176722588,0.5013681185462869,0.9134887005649718,0.4350092483605179,0.5893609750541063,0.9400365123643074,0.17794411035307092,0.2992430414142455,50.85719299316406,12.032605142916664,0.08112846346477336,12.113733614905408
22,0.5866011203841317,0.8639501599595891,0.6987607244995233,0.45584154085963086,0.46652688904119866,0.46112232175130907,0.9251412429378532,0.44115170904192624,0.5974233268726484,0.9352195461984308,0.18682243641373505,0.31143218687019575,48.91502380371094,11.535325228157689,0.08082851003539766,11.616153741286967
23,0.6036287508722958,0.8740316604917481,0.7140891579526693,0.47766301617015927,0.5372110891189716,0.5056900512315641,0.9325564971751412,0.44476254631188955,0.6022805017103763,0.9210156655404215,0.2250515095670197,0.36171695755148653,55.265689849853516,10.935676873740505,0.08037153713531409,11.01604838290457
24,0.568724279835391,0.8147212396833418,0.6698518210774131,0.3640149338961737,0.4341011015149675,0.395980726513846,0.8769559032716927,0.4153612935826175,0.5637215681792205,0.6842883756592542,0.16158173344774898,0.26143139644429675,40.696590423583984,13.84320761793751,0.07123830182067419,13.914445933649095
25,0.5864783514702477,0.8541561288147024,0.6954492415402566,0.4969766492973634,0.47542936054320534,0.4859642745710493,0.9156073446327684,0.4371944022930366,0.5918064589752368,0.8906924203619565,0.17797987068749785,0.2966771443894759,48.60783386230469,12.007099531464657,0.07019872193114232,12.077298281556473
26,0.5996464348850913,0.8561332660272589,0.7052952592181869,0.4714417533961883,0.4691451782658878,0.4702906621256327,0.9194915254237288,0.4381625441696113,0.5935042735042736,0.9006264738739247,0.18712999650684128,0.3098749278889628,49.86396026611328,11.543721991070244,0.06973765007520125,11.613459627507098
27,0.6045369504209541,0.8699310112737675,0.71334943083822,0.5332371859360827,0.5393721429399057,0.536287119514402,0.929731638418079,0.4430422345616692,0.6001139601139601,0.9505541891600875,0.19036015464324013,0.3171975940666866,55.0574951171875,11.108085886906775,0.06952666895369357,11.177612539065091
28,0.5590450805423571,0.8114381833473507,0.6620008233841086,0.32680100439493864,0.41912690917677636,0.36725021921236384,0.8680851063829788,0.4117746005046257,0.5585852823730747,0.6262072250217042,0.17071872145785583,0.2682941803956414,38.865028381347656,14.130028567071689,0.06429034799842513,14.194318908756065
29,0.5829394812680115,0.8516335466487033,0.6921234517210703,0.5148382715081837,0.4782560468527164,0.49587337667258524,0.9036016949152542,0.4309531828898619,0.5835803876852907,0.8984070703106682,0.17292278628419813,0.29002282137329294,48.01639175415039,12.169783673043975,0.06366414349463026,12.233447786104875
30,0.5890725436179982,0.8652841004889563,0.7009492590316191,0.48403594762025726,0.48128537750974687,0.482656743851235,0.9251412429378532,0.441746754341595,0.5979687321693484,0.9164375134678261,0.17207397581723938,0.289744385948646,49.298152923583984,11.429400294514029,0.06331939584875511,11.492719690678488
31,0.5984425848442585,0.8691762322754896,0.7088381057268721,0.5168886815924221,0.5091246665117314,0.5129772982499566,0.9247881355932204,0.44209993247805535,0.5982183645500229,0.8880391640904576,0.1849325294784979,0.30611679669751685,55.545597076416016,11.128778045460326,0.06305026250370478,11.191828279171961
32,0.5513624444191084,0.8144156281576288,0.6575565980012238,0.3338615512136084,0.4343322021206648,0.3775266906627113,0.8688408365827721,0.41276524082182553,0.559652928416486,0.6798918769989075,0.18196969327663223,0.2870988116553599,39.279998779296875,14.49874217631453,0.05873245657500574,14.557474653599632
33,0.5848794063079777,0.8498736310025273,0.6929047324678893,0.4484903352407693,0.45038140747596794,0.4494338821122789,0.911723163841808,0.4350463352990733,0.5890270331926543,0.9320695305872835,0.16408108244103467,0.2790400802067838,44.50246810913086,12.15404443013466,0.057922263487668366,12.21196664794017
34,0.5861274340361793,0.8576968470746923,0.6963723477070499,0.48363765462544045,0.475699699202047,0.47963583594489567,0.9180790960451978,0.4383746417130332,0.5934040853588953,0.8572507423313761,0.173732852907221,0.2889136506339774,48.86069869995117,11.686134083796356,0.0577487637746637,11.743882862188043
35,0.5915217140882387,0.8644781144781145,0.7024143355447644,0.47991245150752215,0.4865318258452309,0.48319946995265933,0.9304378531073446,0.4436026936026936,0.6007751937984496,0.9373350542765491,0.18710580230675616,0.3119431783963593,54.00870895385742,11.373872065948227,0.05752606197433956,11.431398133100087
