epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,entropy_loss,cosine_loss,overall_loss
14,0.6140076886112446,0.9042816702052371,0.7313966800228963,0.5347833709818407,0.5227493330804143,0.5286978822487479,0.8769083969465649,0.487791932059448,0.6268758526603001,0.9070202782347007,0.20226693241867771,0.3307713413769713,57.817298889160156,9.519252194703087,0.12419277105395124,9.643444927594132
15,0.6232818391923124,0.9062610541209764,0.7385945945945945,0.4957941785693676,0.5297647904399964,0.5122168632875034,0.8896310432569975,0.494694021931376,0.635826324164583,0.9449293834631041,0.2486713143152368,0.3937277050159586,56.179725646972656,9.118262858791212,0.12341626898478006,9.24167912970972
16,0.5751703077284472,0.8662656996285159,0.6913249100021176,0.2947883243497,0.4023355556406856,0.34026613541128137,0.8254777070063695,0.45851760127366,0.5895598771750256,0.511366354536997,0.17466218612336912,0.2603867334947739,37.27691650390625,11.50874113490564,0.0985078116068403,11.607248932350684
17,0.6086643465738629,0.897381457891012,0.7253485877726135,0.5078213532561414,0.48052036116452435,0.49379378915871097,0.871501272264631,0.4847841472045294,0.6230104592996817,0.9401353510537898,0.21508756429878065,0.35008208386798567,51.5888557434082,9.857928279701987,0.09888158892174717,9.956809851959461
18,0.617991076811769,0.9062776304155614,0.7348723831373675,0.5322866062327543,0.5352987552603999,0.5337884314180962,0.8762722646310432,0.48717948717948717,0.6262075235822252,0.9049789363795882,0.24147119260942831,0.3812225888040956,57.897071838378906,9.468089908133933,0.09865842122613021,9.566748316961391
19,0.6228592250698409,0.9071289580753582,0.7385856258101685,0.5749880348116829,0.5501441737262112,0.5622918176433618,0.8896310432569975,0.4947815319299487,0.6358986017960668,0.9402065704726064,0.24354995855379985,0.386882379367228,57.611541748046875,9.101793045306021,0.0986493730931792,9.200442448827149
20,0.5736724885710937,0.8654288240495137,0.689976032708304,0.3147987996330414,0.4416221913637253,0.3675787356176325,0.8161506543249282,0.4521662245800177,0.5819299044151115,0.5270518264414279,0.1836330739395824,0.27236866004335547,40.2116584777832,11.83884620302506,0.08149100612593066,11.920337211084728
21,0.6103849382419955,0.8997701962170762,0.7273506716204631,0.5559645591557609,0.49142925617828814,0.5217087322217332,0.8664122137404581,0.4815273112957398,0.6190205658447904,0.8870622507540875,0.20335437773015133,0.33086067709873024,51.925933837890625,9.74437288837578,0.08261124164093542,9.82698416163903
22,0.6204441226164615,0.9092677750265299,0.7375896700143473,0.5393994337390267,0.5210942781148823,0.5300888735086343,0.8889949109414759,0.4943402900601344,0.6353716753807684,0.8899389844115052,0.23032911868260758,0.3659460827183379,57.82386779785156,9.296673647320004,0.08261555126150145,9.379289208477685
23,0.6225277375783889,0.9124977903482411,0.7401247401247402,0.5428591381753151,0.5559121584216206,0.5493081156317162,0.8924936386768448,0.49602262683401094,0.6376548119531872,0.9204720356101076,0.2432479264693618,0.3848054881435489,60.62277603149414,8.995378945620011,0.08273672773182847,9.078115685295513
24,0.5776882993841781,0.8627520339582596,0.6920130514966661,0.31122123903315063,0.4216818585405108,0.3581274275610206,0.8163526030022357,0.45206933144676337,0.5819009675583381,0.4693578194938723,0.19005503401898863,0.2705552852837935,41.912620544433594,11.802038043509915,0.0713536263308452,11.873391671945123
25,0.6116399566212797,0.8979303024942509,0.7276376146788991,0.5171705628090006,0.49884500464977777,0.5078425175205814,0.8737277353689568,0.48593667079426855,0.6245310901443675,0.8306705590874688,0.20970245705735097,0.3348676956104327,54.19144058227539,9.863567497894055,0.07129308803163412,9.934860575290125
26,0.62,0.9046692607003891,0.7357594936708861,0.5360599066882588,0.5322947894999176,0.5341707135430854,0.8842239185750637,0.4916873010258224,0.6319618095021596,0.9228982768723767,0.24487408584882298,0.3870512423396548,57.36818313598633,9.378826771073664,0.07122402473260425,9.450050809001198
27,0.6214225335104456,0.9106352857901256,0.7387309790410566,0.5704017043732958,0.5712066636745442,0.5708039002315554,0.892175572519084,0.49637232348256943,0.6378624218305856,0.920559930618073,0.2517483562419052,0.3953728758089767,61.306278228759766,9.051030235436128,0.07135558014607615,9.122385840379552
28,0.579890136135658,0.8590129134972581,0.692378983389178,0.2987019065279854,0.4261834617390326,0.3512329483390897,0.8175718849840256,0.4526799929241111,0.5827166116361152,0.5093223234903764,0.19210779586894483,0.27898656260143573,41.283634185791016,11.910572234000863,0.06411808109237946,11.974690288077788
29,0.6005444431293644,0.8969418419657063,0.7194101800652205,0.543754375355763,0.49303757026507633,0.5171555145249019,0.8727735368956743,0.48506275410995225,0.6235655039200091,0.9170400042948122,0.21983539700638394,0.3546525031400096,49.714786529541016,9.904050725106972,0.06420808626722742,9.968258817687284
30,0.6158492389466055,0.9021412139444346,0.731997989805442,0.578956698557345,0.5422345717204372,0.5599942593365751,0.8730916030534351,0.4857547336754557,0.6242183058555998,0.8747299102416761,0.2376087299753836,0.37370537267939874,60.9041748046875,9.558378234164405,0.06437323873734653,9.622751508960292
31,0.6173829761762241,0.9119363395225464,0.7362935465448316,0.5035211423161372,0.514967167744396,0.5091798383872526,0.8874045801526718,0.493368700265252,0.6341629730651209,0.9445623727188925,0.24060422411746465,0.3835168784291353,55.44925308227539,9.130265523459169,0.06447592866784742,9.194741449283276
32,0.5802439607749342,0.8584571832979476,0.692450406736121,0.3276113298024411,0.4304113906481142,0.3720406902013022,0.8112846668791839,0.4502830856334041,0.5791330071680509,0.6023102439711724,0.19809464462682078,0.29813519491005835,39.67592239379883,12.092617184151221,0.058767690572119856,12.15138484139479
33,0.6113709967614249,0.9010076012020506,0.7284550521652137,0.5334434983812432,0.4994224157913299,0.5158726548995709,0.864821882951654,0.48064345059218666,0.6178843313259856,0.9182104817072972,0.20749240647144757,0.3384937615377286,53.218162536621094,10.000026884879773,0.05885505781487655,10.058881952562405
34,0.6130460801915021,0.9060675747390766,0.731296402055968,0.543782785696874,0.5363133064317668,0.5400222182139567,0.8810432569974554,0.4900053069166814,0.6297601455041492,0.8855806003682571,0.2372250874929013,0.3742088905954201,57.144840240478516,9.552233979902198,0.05854281686417019,9.610776813885638
35,0.6190418728128394,0.9073222497347011,0.7359586830213041,0.5588661800749354,0.5636260663768691,0.5612360311661668,0.8924936386768448,0.4962858153519632,0.6378722436917481,0.9241515609578197,0.2512392513368756,0.3950739513499521,59.69498825073242,9.26374044127137,0.058551057775056994,9.322291483405895
