epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,asym_loss,dynamic_adj_loss,overall_loss
12,0.5774376280583343,0.8080620678023276,0.6735554618304513,0.364207614719253,0.4794223479296042,0.4139475303468383,0.8853097345132743,0.4218249283184348,0.5713959332876399,0.7162663718623918,0.2435322342395313,0.3634803150188524,46.22489929199219,13.456654702202743,0.00988032600225317,13.466534990375324
13,0.5936342592592593,0.8634680134680135,0.7035665294924555,0.43872550914189945,0.48452186454577206,0.4604878557393829,0.9279661016949152,0.44242424242424244,0.5991792065663475,0.9331784301522323,0.21445085310473058,0.34875532258489933,47.649227142333984,11.529011479878838,0.00849881033527554,11.537510306148208
14,0.5989068496336784,0.8678800134816312,0.7087318516479737,0.45159025976126005,0.5156892642907758,0.48151592797416953,0.936087570621469,0.44674755645433095,0.6048368697239334,0.8894561165509577,0.19901013065776563,0.32524807897917574,52.6162223815918,11.03088707438969,0.006364154302854468,11.037251209808604
15,0.6087618601382219,0.8744741712939593,0.7178176795580111,0.5071748202662543,0.5299787521544557,0.518326090786172,0.9371468926553672,0.44657580346626286,0.6049002849002849,0.9572324570602394,0.22429147661182175,0.3634273926005706,54.57565689086914,10.797429606065911,0.00475872781094888,10.802188356043926
16,0.5714285714285714,0.8076793533176153,0.6693182611122741,0.36836400744421854,0.4727169151459156,0.4140669288124468,0.8897973693565588,0.42152239811384307,0.572048908696149,0.6651961743349665,0.2394440253411412,0.35213391949930734,45.46999740600586,13.413480047452254,0.004420539510909418,13.417900533999427
17,0.5927596576451538,0.8629398888701801,0.7027768255056565,0.4371052526619027,0.5034605099841816,0.4679422580784118,0.9262005649717514,0.44165684458663074,0.5981073993843348,0.9192169891026839,0.20116813790526644,0.33009572435597023,50.134490966796875,11.414946366164646,0.00718653587109194,11.422132936574641
18,0.6008340090350979,0.8732323232323232,0.7118644067796609,0.4650021289445206,0.5188634813273745,0.4904584954079613,0.9325564971751412,0.4446127946127946,0.6021431828545372,0.9197549210918599,0.21033519696250966,0.3423741689170076,55.458187103271484,10.86631881584555,0.00589087261582559,10.872209670179982
19,0.6123222748815166,0.8707666385846672,0.7190260869565217,0.48560492432249475,0.5410627575029466,0.5118359992471476,0.9371468926553672,0.4471777590564448,0.605452264172465,0.9499297360926527,0.22383183589728828,0.3622959242779967,56.64120864868164,10.614549111511748,0.003243109612921509,10.61779215376256
20,0.5713117626445509,0.8245111260957518,0.6749465259090596,0.3369014883458759,0.5006505145597213,0.4027687902629492,0.8986534372785259,0.4275118004045853,0.5793922778158557,0.7495758962248036,0.2250298357400837,0.3461439539497201,46.31046676635742,13.291230577533534,0.005483005524815703,13.296713562334997
21,0.5910708137266154,0.8674414687552636,0.7030716723549488,0.4727713128123145,0.49623086427706664,0.48421711056820116,0.9314729777463794,0.4441637190500253,0.6015054744525548,0.9514932074160423,0.21573624628119156,0.3517244570547537,53.6396369934082,11.287730447316573,0.004399107940918252,11.29212956105248
22,0.6088695447594401,0.8721145745577085,0.717096148517595,0.4650647022223392,0.5235594034352866,0.4925815517969187,0.9378531073446328,0.4475147430497051,0.6059085205885708,0.9447476781565126,0.22916266205178323,0.368854222470129,52.986724853515625,10.73154781632504,0.003547262940536079,10.735095084723776
23,0.6206316800768584,0.8694481830417228,0.7242659939737931,0.4758206525393308,0.5275899694327205,0.5003698347049689,0.9431497175141242,0.4493606998654105,0.6087055606198724,0.9499674688704316,0.24708282394088849,0.3921650514937573,55.12001037597656,10.605999114149705,0.0061629651329170336,10.612162056615794
24,0.5635593220338984,0.8284511784511784,0.6708015267175572,0.3572884095940621,0.4721749970012812,0.40677539813633035,0.8948300283286119,0.4254208754208754,0.5766773162939297,0.7744160943586027,0.24118507700626896,0.3678168371975433,45.75312042236328,13.361658063985534,0.003342145910483712,13.365000199463408
25,0.5864858705560619,0.8666442161980131,0.6995582738702004,0.48649617193487815,0.5257670284722783,0.5053698417140071,0.926906779661017,0.44199360161643375,0.5985634477254589,0.9159385974105639,0.1871626734380753,0.31081374145203866,54.28531265258789,11.339815265041283,0.003054252597902925,11.342869520187374
26,0.6047736047736048,0.8710819009100101,0.7139009736896623,0.48381991672954616,0.5300115878660085,0.5058634716807776,0.9378531073446328,0.4475901584091675,0.6059776408852384,0.953581036884713,0.21185438019902375,0.34668642565242735,54.159366607666016,10.954352803149472,0.006304888203392356,10.96065769357196
27,0.6093731693028706,0.8763268744734625,0.718866620594333,0.49632864759273226,0.5637193712559929,0.527881884937969,0.9396186440677966,0.4483572030328559,0.6070491616288354,0.932366038857097,0.22996551743942048,0.36893438435395515,55.71059036254883,10.642980910963932,0.0038406034225086628,10.646821531198794
