epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,entropy_loss,cosine_loss,overall_loss
17,0.6745707277187244,0.9124087591240876,0.7756675441895449,0.4438922331105919,0.44047671724898557,0.44217787965843075,0.9717741935483871,0.31984074319840744,0.4812780828756864,0.9802759793565174,0.09173404385936845,0.16776835614804086,46.164974212646484,13.883313409743769,0.09769473429168422,13.981008145116993
18,0.683083511777302,0.9176809028546139,0.7831916902738434,0.49869023223153325,0.4867598900110027,0.49265284383584357,0.9744623655913979,0.32086744855056426,0.48277010154819383,0.9785363719159821,0.08806550979130058,0.16158851005245187,47.57035827636719,13.17189024340722,0.09810944418272666,13.269999673289636
19,0.6756800518134715,0.9226177315940747,0.7800729040097205,0.469826030267685,0.5431572269400139,0.5038373574857765,0.980510752688172,0.3225735131549856,0.4854433538512727,0.9190842768034112,0.1049228224218506,0.1883442340169673,55.73690414428711,12.771476591787032,0.09876128430328066,12.87023791959209
20,0.6332340284673948,0.8470223599734337,0.7246898380528458,0.28973978458943955,0.4226998394861687,0.34381288266390875,0.9165545087483177,0.30152756254150986,0.4537731134432784,0.6214750863421865,0.115025573543097,0.19412210237636512,37.94013595581055,17.821090313696097,0.08106141128847677,17.9021518153529
21,0.6676347208777025,0.9148795047534822,0.7719429157727824,0.42926947500817697,0.4545702025494257,0.44155771042545255,0.9650537634408602,0.3174883926597391,0.4777907170187988,0.9253041725834328,0.08611060746028451,0.15755851300344123,43.01766586303711,14.272261296549152,0.08101906735570198,14.353280421226254
22,0.6696443072925126,0.9117647058823529,0.7721696788088773,0.4426743930842729,0.4563633294996157,0.44941464598736025,0.9690860215053764,0.3188854489164087,0.4798668885191348,0.9687201979529526,0.09545549313975446,0.17378646211151616,47.402652740478516,13.501379751390024,0.08163916055233247,13.583018887427542
23,0.6797844546048334,0.9214254094732183,0.7823717346363466,0.5043273363827655,0.5255544621098555,0.5147221407114508,0.9764784946236559,0.3216024789729969,0.4838494838494838,0.9673015734729224,0.10457564132138905,0.1887458395438157,52.43179702758789,13.036727243854155,0.08184864948834143,13.118575942131782
24,0.6353176588294147,0.8429203539823009,0.7245412189787963,0.29007946845808985,0.4237184638455676,0.34438885630145677,0.9290540540540541,0.30420353982300885,0.45833333333333337,0.5310503362987882,0.1142090324922608,0.1879887314988046,36.71065902709961,17.81059174383841,0.07117040479375468,17.881762166177072
25,0.6729415616303814,0.9113278652183552,0.7741996233521657,0.4471127081491259,0.4518675461852112,0.4494775526502977,0.9704301075268817,0.320106406561738,0.48141356892815473,0.9721979856803497,0.09353031108821007,0.17064383167028027,45.525421142578125,13.820402683750277,0.07076295381111482,13.891165594900809
26,0.6776520741105099,0.9139761167624945,0.7782694661519631,0.4583929961233491,0.47526843091962895,0.46667820625744505,0.9751344086021505,0.32087571870853604,0.4828618968386023,0.9767709438401824,0.09522453979119325,0.17353163334888608,47.22679901123047,13.46092377939532,0.07080110727298647,13.531724929809569
27,0.6797503695188044,0.9161133244798584,0.7804280192325822,0.4800185478198664,0.5129542952558087,0.49594020143386963,0.978494623655914,0.32226648959716686,0.48484848484848486,0.984982468443654,0.09260437661913642,0.1692925036880676,52.7388801574707,13.0478953084638,0.0708809874711498,13.118776275265597
28,0.6319986708755607,0.8415929203539823,0.7218901224025049,0.29259730757268443,0.4676935590823246,0.3599829543096953,0.9217801753202967,0.30243362831858406,0.45543894719307004,0.4539253933323893,0.1020890126678145,0.16668918909319044,39.07804870605469,18.266552894346184,0.06453982043650845,18.33109281909081
29,0.6705325057170859,0.9081858407079646,0.7714715279082879,0.46355342227058866,0.4441974013684189,0.45366904706862243,0.9663978494623656,0.318141592920354,0.4786950732356857,0.9526993400341854,0.08820638865281484,0.16146355225143463,46.35606002807617,14.094829620853549,0.06409694098176494,14.158926610023743
30,0.6738812042310822,0.9161504424778761,0.776558837318331,0.4782182893071284,0.49091186676319565,0.48448194838140807,0.969758064516129,0.31924778761061945,0.4803595206391478,0.9740838643672192,0.09480866127767727,0.1727986395959201,49.84431076049805,13.452975011640982,0.06436370733764867,13.517338706601048
31,0.6769708864900229,0.91570796460177,0.7784464923829227,0.4813156596597122,0.4766979131062203,0.47899565732183474,0.9791666666666666,0.32234513274336285,0.4850199733688416,0.9816062824168684,0.10085894204704975,0.18292277463293782,49.41874313354492,12.995137629970428,0.0646414909391634,13.059779074884231
32,0.6271326817955938,0.8366850828729282,0.7169096761976897,0.23994326182711803,0.40312697691778593,0.30083059654865857,0.9116059379217274,0.29856353591160223,0.4498085566838689,0.4437058021045788,0.10607104445656534,0.17121251342270355,35.32669448852539,18.86748836886498,0.059001591717523914,18.926489830017083
33,0.6660172105861342,0.9085271317829458,0.768596589844482,0.407956751127035,0.44880903269625466,0.4274089332516927,0.9684139784946236,0.3191583610188261,0.48009328668998835,0.9753054592571178,0.09552682107764628,0.17401012616724656,45.72309112548828,14.10840969700967,0.05861544302634654,14.167025150791288
34,0.6723577235772358,0.9144183989385227,0.7749250374812594,0.42700352909989586,0.47266985854309407,0.4486777100872544,0.9764784946236559,0.32131800088456436,0.48352745424292853,0.9563362529527405,0.08691447275244109,0.1593470469780853,48.42469024658203,13.53135141249626,0.05882746972624334,13.590178843467465
35,0.6734660838594787,0.9197435330532833,0.7775700934579439,0.4743395654909651,0.5224161153259647,0.4972184014965428,0.9791666666666666,0.3221313287640946,0.484777907170188,0.9747697465930387,0.0950352466340334,0.17318573733596485,50.24164962768555,13.174248818428287,0.05905093577119612,13.233299809117472
