agg_iter,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
18,0.7984388807396782,0.7091837045084571,0.7501186561976052,0.7828133017142581,0.6749211904200276,0.7237664420368797,0.8651619058078791,0.6246316267457118,0.7251392737364522,0.8326855030073291,0.5992576472565473,0.6964695766605818,77.64246656575284,0.0794095426773373
19,0.7882681443879467,0.7171128701823287,0.749121602588871,0.7743958197079022,0.6812023788936452,0.7230603830795362,0.8636026235886067,0.6270284363768768,0.7260883557319099,0.8296661951208937,0.5997705020617382,0.6956265103913613,77.72640483516047,0.07989779336305221
20,0.807637214417147,0.7219069937003865,0.7621741919351244,0.7880382553192337,0.685217750489328,0.7328785070840925,0.8729489080618806,0.634048494444775,0.7344914360736052,0.8360833696294128,0.606055388724337,0.702646199536444,78.41401203008297,0.07647624819176034
21,0.8105540030257548,0.7220823974273253,0.7634665438960065,0.7905560532255821,0.6861725228156961,0.7343894111358217,0.8769345158394489,0.6339723235592373,0.7358230410652054,0.8393585301603846,0.6070575242441252,0.7044523212947443,78.61406694400779,0.07608909922198331
22,0.8119745699870669,0.7231169526620785,0.7647866599488308,0.7906294418062734,0.6882261501127126,0.7357685002142457,0.8760443678640772,0.6352506976482375,0.7364240475703818,0.8390754345548624,0.6088327130401118,0.7056249172856964,78.68385427204915,0.0758969890795885
23,0.8112290952000134,0.7237842157352363,0.7646482196068556,0.7907774494975631,0.6894943208899676,0.7363990347020204,0.8774158003985827,0.6356706486496263,0.7371349587091944,0.8407568044152857,0.6101670314463937,0.707043581783424,78.76972677706662,0.07589286157358012
24,0.812627931961186,0.7238021961395685,0.7653040506101987,0.792517550028605,0.6896529993021397,0.7372364617054808,0.8775849665752695,0.635886562438266,0.7373468924080248,0.8418714837616722,0.6096326511779181,0.7071034523703349,78.8005340408518,0.07568230371961067
25,0.8122170850399132,0.7250758162259879,0.7658661077059741,0.7912906664863133,0.6892617216914524,0.7365934619133696,0.8772161003999016,0.6368890830805638,0.7378931629070246,0.8405262523969596,0.609841837295127,0.7067968330801652,78.87387741928657,0.07556054690109654
26,0.8114520270834029,0.7267230864148091,0.7666075827611291,0.7898994746881896,0.6914929284700518,0.7372355293322659,0.8766493491225635,0.637847220383659,0.7383653517163974,0.8410688199720823,0.6117315665769462,0.7082138033345274,78.93270088483017,0.0755084000637358
27,0.8171770616506197,0.7230964207740024,0.7671406652131192,0.7959661210362683,0.6891418406479735,0.7386029135156905,0.8800217866462442,0.6361138341538392,0.7383985014417985,0.8434949971501066,0.6108174880636624,0.7084821552174323,78.99168111801765,0.07523075512192322
28,0.8096934502219761,0.7295505972554348,0.7674304077661911,0.7902429865683565,0.6953466975582325,0.7396478933042662,0.877114985109144,0.6393635956158126,0.7395587993255315,0.8414151778946177,0.6138735325758694,0.7098084308980684,78.99258020767245,0.07538987055189937
29,0.809893235435193,0.7307627998820566,0.768167164446258,0.7886255211789999,0.6960308467184186,0.7393139228836921,0.8760878735706756,0.6399589426053938,0.7395893344409771,0.8390194903036793,0.6139694805844552,0.7090002264924647,79.04406791561746,0.07525704493036356
30,0.8114665160794027,0.7294316090389767,0.7681114055802433,0.7931217175000078,0.6942611284237509,0.7402617302281281,0.8769061750323186,0.639420553844154,0.7395241788787946,0.8422417333365284,0.6129767757373256,0.7094996023934032,79.07500567137906,0.0751461830819901
31,0.812994928153546,0.7282822570117302,0.7681881848636142,0.791138400106186,0.6945199491378763,0.7395882987013485,0.8784803589261349,0.6388215338688185,0.7396790627643515,0.8426502402369395,0.6140809964076376,0.710385214942787,79.15761898333595,0.07498752717686617
32,0.8094451613840856,0.7308561898729377,0.7680561593276233,0.7894794288365624,0.6971722128485633,0.7403421346913843,0.876514464111557,0.6400806272038345,0.739840415374083,0.8415930356787169,0.6159617519524607,0.7112607813839592,79.15169700916998,0.0751150477171887
33,0.8132356161106697,0.7292294236082741,0.7688182999039519,0.7915206203259182,0.69528869549846,0.7401745012720459,0.8780331414953902,0.6402235514891185,0.7404590209287207,0.8430789155441614,0.6148901406709966,0.7110834952278816,79.20295596757741,0.07491209896866961
34,0.8157161625100502,0.7285283967118038,0.7695781035771874,0.7946867207109795,0.6943684442125679,0.7410762802767308,0.8805711467155367,0.6399159542693813,0.7411643216962223,0.8455431507780116,0.6151390074672548,0.712144406185655,79.22467619554759,0.0746502297606141
35,0.8135282302298772,0.7304048003353951,0.7695451484658121,0.795067874950844,0.6950829952331533,0.7415147132325342,0.8791314562481163,0.6401224249007319,0.7407627868303581,0.8451827731577785,0.6137026052924764,0.7109916361302645,79.2597318328478,0.07475429466289105
36,0.8120646854969548,0.7308228321447853,0.7691593622493017,0.7924361024598696,0.696387020309131,0.7411771779738936,0.8788984514891564,0.6403725485573818,0.7408524203996995,0.8442239283695085,0.614634883901029,0.7113103920184164,79.25569276766686,0.07475593409136054
37,0.8131368568323736,0.7314717772532084,0.7700671306899564,0.7923700444155609,0.697288864793168,0.7416794705269807,0.8787087335290236,0.6411058087005254,0.7413031214642909,0.8434890919721905,0.6155531611879811,0.7116654593557263,79.31092438185895,0.07465968312526358
38,0.8179625282131106,0.7281658303421233,0.7703455229864323,0.7983201262952186,0.6942188178606306,0.7424753856111124,0.8814087116188931,0.6401102522658132,0.7415775588418385,0.8476136416758208,0.6153021933242236,0.7129439430762361,79.36554218724392,0.07433414719703563
39,0.8114438176102193,0.7330896696009626,0.7701743631006248,0.790127824621408,0.6991861884642472,0.7417929728496199,0.8783321070120912,0.6423352554689431,0.7419846378007259,0.8423288411298853,0.6176260230079312,0.7126455763403479,79.38410054583285,0.07458329071018424
40,0.8169675596087396,0.7295372578393071,0.770717942897734,0.7957696133875325,0.6962363366269197,0.7426136453790599,0.8816454035900165,0.6409197237194647,0.7422265060966614,0.8459684071852616,0.6162715562971124,0.7130460708991238,79.38164450712,0.07425921265354438
41,0.8168954911128574,0.7297860386557637,0.770774958193963,0.7961876872054996,0.6953985502371002,0.7422763852545793,0.880807611145887,0.6407524014163769,0.7418122918913331,0.8452375595336794,0.6155419739448131,0.7122763602881966,79.41185865329277,0.07427760475575414
42,0.816064716195104,0.7313119902499701,0.7712092129976188,0.7943465319349943,0.6964746748383245,0.7420172370301753,0.8810186399700365,0.6416696824244734,0.7424817528572514,0.8458422861977971,0.6162508100383078,0.7129558878737884,79.41836197394012,0.07421173826482966
43,0.816983279467283,0.7301354850395424,0.7709953957787135,0.7952556630364784,0.6960520820927305,0.7422348386301485,0.8810720662889951,0.6409502141118957,0.7420351409070195,0.8456891549094965,0.6157444279818356,0.7125829164509314,79.4468246278621,0.07421581767073901
44,0.8179670265446225,0.7308164876316902,0.7718556907407547,0.7956434362655317,0.6975804789460217,0.7432874310588123,0.8815967942063747,0.6412415382952622,0.7424201928562588,0.8456019208037169,0.6170497921211157,0.7134062284137606,79.4631144395813,0.07408673773707022
45,0.8203416702547048,0.7295269853800987,0.7721844511810719,0.7988908728866383,0.6944740523771703,0.7429219721239081,0.8821729248554878,0.6410530073393035,0.7424989461604127,0.8480719982745722,0.61540305036597,0.7131929593523417,79.48780011609195,0.07391050788878119
46,0.8175421607138609,0.7315979465488431,0.772087135022723,0.7967069424121991,0.6981225793987258,0.7440628482749101,0.8810779527970385,0.6413851230091409,0.7423311232593798,0.8456459281207573,0.6164979143445297,0.7130823203314093,79.48209194289132,0.07406016157072813
47,0.8203837598401351,0.7297429392821551,0.7723361305349262,0.8007856132540404,0.6949214640076196,0.7439460322322913,0.8833108602998874,0.6408987306771112,0.7427991520131625,0.8494469669576625,0.6148942155833959,0.7133262734699569,79.50741367390935,0.07382594895029847
48,0.8230148725356015,0.7281093806893505,0.7726081648655043,0.8019058169478989,0.693232567457878,0.7435464165563623,0.8840259014303319,0.6405038318497075,0.7427934078420204,0.8488775567475831,0.6145960121588038,0.7129502340013103,79.53676327074946,0.07370913327585027
49,0.8229758298881192,0.7275202545336322,0.7722328904258735,0.801234236263494,0.6932948335160646,0.7432931944916522,0.8838927508743938,0.6408912902578545,0.7430081060820051,0.8490271643028641,0.6157252287160331,0.7137719245566498,79.55203970016129,0.07366189169333398
50,0.8221566011517955,0.7292848656750525,0.7728784173743637,0.8006040621273135,0.6945543636104193,0.7437319899825942,0.8842836811877777,0.640648597996832,0.7429800144051733,0.8494219516406509,0.6155710529742647,0.7137991453776626,79.56225565655556,0.07367659573012489
51,0.820366551900196,0.7304522106868468,0.7727757826844235,0.8002132221125666,0.6950048725033116,0.7438596680538665,0.8825851845403326,0.6418147905063577,0.7431751018529495,0.8484505335525221,0.6152332787644538,0.7132320551733261,79.56132285135234,0.07369237343688655
52,0.8198897558660524,0.7312989896140238,0.7729765396072936,0.8002891983061109,0.6966444245855384,0.7447722129281926,0.8832313220330954,0.6418977445896714,0.7434454904676813,0.8489372450393452,0.616214559489383,0.7140594701670782,79.59866071319409,0.07370921898155464
53,0.8236728480907431,0.7280535838401504,0.7728373400831723,0.8020832750914331,0.6936805710565662,0.7438754571897828,0.8850521461270568,0.6407042061659142,0.7432861760919288,0.8504822011331234,0.6155377995527949,0.7141527371008963,79.60508402736892,0.07353691635632723
54,0.8234949344389051,0.7295537275920037,0.7736431637508557,0.8039499384894853,0.6942544426241721,0.7450342266748379,0.8855034953919044,0.6416386891633898,0.7440850419580222,0.8518594722569465,0.6153912979699823,0.7145492433479269,79.61015091438502,0.07346890233950089
55,0.8216572057044605,0.7306116422467365,0.7734062618790084,0.8028680980367048,0.695774835656652,0.7453900439595679,0.8840011063989542,0.6417177228799423,0.7436018550003837,0.8502614089702634,0.6159940073723026,0.7143754051347697,79.61195109907898,0.07354889583077207
56,0.8283534397227471,0.7259370037027932,0.7737339257230645,0.8080520845391269,0.6913071237887991,0.7450923314300342,0.8870936026313739,0.6399223043684764,0.7434950897378836,0.8533958146064698,0.6141669002745591,0.7142598356214026,79.63907877946318,0.07326040048199838
57,0.8267356696584593,0.7265671971604284,0.7733104131810264,0.8058172084809583,0.6910315884454407,0.7439341710272134,0.8863911572724297,0.6404054772718724,0.7435493560003198,0.8526297760450877,0.6140266133688794,0.7138889881950682,79.63870424361443,0.07332493460226532
58,0.8228415161746755,0.7294322959651587,0.7732840590923199,0.8016669455989692,0.6956087419218197,0.7448454867507425,0.8846384344650844,0.6413242810671886,0.7435694012583884,0.8495719428522487,0.6164845932252484,0.7144845463941525,79.63023674592317,0.07345972643854352
59,0.8253046678338561,0.7284471913712658,0.7737863882514497,0.806077358799584,0.6935035749706966,0.7455122017912607,0.8859275133059914,0.6408313309871874,0.7436889271591388,0.8524341868869681,0.6151004474679244,0.7145612142598193,79.66246214530024,0.07334821299072775
60,0.8257939038331599,0.7278059537366659,0.7736455340554254,0.8051351691739553,0.6928692103920953,0.7447531814906972,0.8859717740420812,0.6406828141046736,0.743604030997298,0.8523064696787479,0.6149060534362082,0.7143893552586932,79.67349697939616,0.07329349009337112
61,0.8283543150701022,0.726228706682549,0.7738560463450337,0.8075564823073583,0.6914394069727212,0.7449376470910951,0.8874190473137626,0.6401406257531013,0.7437469740026347,0.8533375462528945,0.6142959803775452,0.7143335307405142,79.68430221465997,0.07317742212401485
62,0.8235498149499225,0.7302349850656006,0.7739856167563632,0.8019013714273482,0.6955219202952251,0.7448532407359447,0.8851586112148939,0.6421367436481247,0.7442964765371662,0.8510572513824579,0.6169034992537079,0.7152844530433956,79.70273637532814,0.07331712005780652
63,0.826449722247693,0.7279465143512283,0.774030959427288,0.8065318002076262,0.6920823290809969,0.7448887939145451,0.8868400378165485,0.6411011042371643,0.7442014372451189,0.8541337454704736,0.6144033218337289,0.7146885806273352,79.68278745432696,0.07318058910956507
64,0.8274948381424672,0.7277417986132853,0.7743568689042292,0.8076852979976572,0.6925487259058201,0.7456437341500507,0.887479510178803,0.6412730138149435,0.744535113371205,0.8538686648774592,0.6152894355794596,0.7151979690986426,79.70288718023247,0.07316849169070491
65,0.8291919315083283,0.7261052555317845,0.7741901927310911,0.8075673984909875,0.6906629023642579,0.7445067896426756,0.8873819438145985,0.6403282605282582,0.7438615531784842,0.8538969136827478,0.6140868482560361,0.7143827814231981,79.70952693183531,0.07304935810371385
66,0.8253433303197736,0.7290636950265017,0.7741602490309627,0.8053846590962108,0.6933901194601453,0.7451531022030733,0.8860254939697915,0.641366286598096,0.744090454857798,0.853047309077292,0.6151244127815386,0.7147895553632654,79.7068426589021,0.07320878408349486
67,0.8287619548717984,0.7264486151653138,0.7741755354216204,0.8105459547133541,0.6911127399954992,0.746027608828256,0.8876292336496331,0.6403343956045436,0.7439596778759644,0.8546425851640799,0.6142614380631746,0.7147735444374632,79.71720237037177,0.07307303158204353
68,0.8275264982430109,0.728224654640439,0.7746501426811389,0.8071601875996165,0.6931059689929178,0.7457425888825666,0.8869535181859195,0.6414041938162733,0.7444444961554411,0.8536780778021283,0.6156806952282665,0.715393181664797,79.71420176449706,0.07307607625977222
69,0.8270775305702847,0.7281067046742471,0.7743881298625344,0.807881548734892,0.6927551655956614,0.7458524520570884,0.8866933477664428,0.6414756004919698,0.7443992335702824,0.8534409120319062,0.6153220762108442,0.715072711178943,79.735615052518,0.07307915140666675
70,0.8294585384134378,0.7272009330587175,0.7749379120232369,0.8095255757451261,0.6914764897714715,0.7458132929142595,0.8876665166171673,0.6412953338590447,0.7446193470862315,0.8550480907055817,0.6149549468259368,0.7153757314475249,79.74478103546835,0.07298550173511327
71,0.8301886935233628,0.7258762122071112,0.7744836939472027,0.8097201462843073,0.6905119029257651,0.7453310343124796,0.8884187985468269,0.6401516286804035,0.7441125243008926,0.8551997460991217,0.6142476653548742,0.7149592362449702,79.74046929636934,0.07296461619127992
72,0.8296578116007504,0.7267416367334434,0.7747278915597589,0.8077910301872454,0.6912090017372576,0.7449085724065347,0.887506627016138,0.6410906385461786,0.7444210100518669,0.8544960522205175,0.6150867683990432,0.7152817973564443,79.73467751498785,0.07296157291635999
73,0.828973869249133,0.7269568370161771,0.7745699468878542,0.8080061017225176,0.6923675136268811,0.7456896641483792,0.8880594757648882,0.6407620918247245,0.7443967684490411,0.8542069269197811,0.6154132994353574,0.7153952361937319,79.73176948411833,0.07299622152519536
74,0.8290963816618906,0.7273423031690239,0.7748333050785587,0.8097092934486391,0.6921280668247601,0.7462632958165322,0.8875133852230287,0.6409171735275607,0.7443104161439164,0.8542639930403074,0.6149507501946698,0.7151082031606746,79.76157870441048,0.07298211533919878
75,0.8300244165715417,0.7269466945977328,0.7750122141360687,0.8093552775152377,0.6911095592947273,0.7455206629988974,0.8885941199870576,0.6412548859028873,0.7449134249419384,0.8556901158422838,0.6148074578115461,0.7154996494703395,79.73837928554326,0.07294785986177481
76,0.8313161579503825,0.7257949301103112,0.7749280390288823,0.8112015755705734,0.6900316835071807,0.7456860527577932,0.8887509261657072,0.6407836712593263,0.7446550896644188,0.8558784789054159,0.6143789440061941,0.7152839229956831,79.74713853263479,0.07287202734072255
77,0.8302742129552476,0.7269157763112429,0.77513167192157,0.8093488737255329,0.6921539289782169,0.7461504988117056,0.888194712714563,0.641257991024678,0.7447820573048902,0.8543574083291819,0.6157745806354225,0.7157028949416738,79.76962471098591,0.07288602155288267
78,0.8295445816388004,0.7276735111467177,0.7752159349512387,0.8091417374084544,0.6920140209427016,0.7459659425599678,0.8880353556356424,0.6414460414553708,0.7448502263341388,0.8547612834264996,0.6149937198656907,0.7153101562519146,79.77985467104574,0.07291366032352484
79,0.8293287779673509,0.7277403195691243,0.7751657771957974,0.8097534499782025,0.691881508885695,0.7461528062668531,0.888063534676426,0.6415841800830255,0.7449536190734027,0.8555403883094889,0.6151487129539246,0.7156929862958704,79.7599255632421,0.07292557045167727
80,0.831008957462754,0.7258616914675967,0.7748367408204133,0.8105271713527323,0.6902737499613828,0.7455457517942872,0.8893252227975298,0.6405784068987218,0.7447190304674415,0.8561920011947287,0.6145025668005267,0.7154805713757658,79.76236686912785,0.07286625269841965
81,0.8311556140225187,0.7267821862303254,0.7754197308632306,0.8097794236543616,0.6918409024695422,0.7461247027516655,0.8890492353804191,0.6411190250437656,0.7449859884016752,0.856026765793153,0.6152689418851464,0.7159335397645806,79.77428532176587,0.07286624560490856
82,0.8314685283791425,0.7262344424295866,0.7752670908177866,0.8121143077401861,0.6909058071705906,0.7465852544061348,0.8885923918019947,0.6409131518522185,0.7446904080058172,0.8551268100242826,0.6148548918621108,0.7153441336216323,79.76984668669627,0.07284141932809499
83,0.8301238356226395,0.7272842480701164,0.7752508234667079,0.8092501908401106,0.692132657053909,0.7460789009400761,0.8882588364300225,0.6411461796841348,0.7447238375949534,0.854712111596458,0.6152341165412935,0.7154587637553055,79.77502405974624,0.07287457978356113
84,0.8312735205492836,0.7266456975955797,0.7753982342570036,0.8109346048176724,0.6910302958941174,0.7461644148134456,0.8887571692813924,0.6414081033523318,0.7450777728913371,0.8559662359354342,0.6150317346749873,0.7157613205182343,79.78367111651231,0.07281060577959678
85,0.8295008277986308,0.7277876000115072,0.7752768594057009,0.8099562550734658,0.6925382902022218,0.7466249794752396,0.8881677865052334,0.6415644863367058,0.7449758442516112,0.8552167045680455,0.6156241452423954,0.7158955670967562,79.77710628245781,0.07291618122972017
86,0.8312419400988084,0.7262569275187389,0.7751768159289462,0.8094279690333133,0.6907598527841062,0.7453732057329435,0.8888416240074724,0.6412326485918067,0.7449928606933446,0.8560417102556538,0.6150474007367801,0.7157985403729366,79.77916725664885,0.07282090557335723
87,0.829781993521181,0.7271382751174786,0.7750424700498147,0.8087142411682837,0.6923305193163822,0.7459832868106921,0.8879205042918854,0.6411760225191252,0.744633256540196,0.8548242749661682,0.6157431590909619,0.7158393208230479,79.78162435583937,0.07287149591638441
88,0.8314492725630861,0.7257073626724874,0.774951838449064,0.8111892761416071,0.6905722622755873,0.7460115878451998,0.8890814022011813,0.64069313203233,0.7447117463746851,0.856229190374203,0.6145965177828635,0.7155531156589241,79.77290910212874,0.07282040764821698
