agg_iter,precision,recall,avgloss
44,0.04507876371801297,0.42582241214966193,0.7093423415742581
45,0.005517466762029083,0.04366302617600439,0.7119655058972693
46,0.05522192293285702,0.7129393600090694,0.7086165180645336
47,0.0502565316323113,0.528451567091953,0.7081479440098883
48,0.040278704470440685,0.965263827570016,0.7040650352505028
49,0.06134723521364908,0.37893549193338083,0.7067358066328608
50,0.023809529872820746,0.5997848920361006,0.7030675733638119
51,0.5446800337809558,0.2317487664471713,0.7035350042627854
52,0.0480779736835696,0.8683034396466192,0.7024403722272878
53,0.01976415135892104,0.03748167574687455,0.7014969667778508
54,0.024390560401078978,0.6248994836928944,0.6986785402490797
55,0.08391183078856085,0.3436164654930181,0.7004026597840393
56,0.05822696991324121,0.8147637708948462,0.6973986513466314
57,0.04884724675945824,0.4859792274329552,0.698104902563306
58,0.061423845539473325,0.5349090983497775,0.6976722722612166
59,0.5215216249140401,0.23444186932408112,0.6973856217500999
60,0.3073794223477894,0.24168624483577672,0.6959650739098411
61,0.5342544493319862,0.23883192165320233,0.697719182761398
62,0.032591048208507716,0.6144811031895376,0.6960289231837543
63,0.031564589302493194,0.7755496568922564,0.6957381788643987
64,0.04656391007110626,0.8838481182273302,0.6954458813366751
65,0.04158979831380102,0.7760195566027287,0.6954111244090108
66,0.038258493955282996,0.9595287784059979,0.6951124476114947
67,0.5447052172713015,0.22774988870429824,0.695294146765968
68,0.0511096804115779,0.9643183864224989,0.6946754970942529
69,0.026279384637572643,0.35852676601747246,0.6946565961808047
70,0.020034216206186877,0.033440623326496645,0.6946788913935108
71,0.035634523633046034,0.7743997635889712,0.6946399401925173
72,0.04245594508814874,0.2158962651314859,0.6940771681332045
73,0.5360181461417733,0.2298886309422123,0.6943664705174858
74,0.07049574804567776,0.5449526411804364,0.6939653459656099
75,0.040064093295633624,0.33934586855381643,0.6940249413611996
76,0.03759526161918234,0.5701707505302364,0.6938292961172661
77,0.043182462204333374,0.4537687747831809,0.6939932174587714
78,0.04656918493394478,0.12460580996079416,0.6936710976997038
79,0.5342198488300479,0.21848772094298208,0.6938264396668531
80,0.5666800074160088,0.2356576353555495,0.6885527978642206
81,0.5389660133510117,0.19960113820575026,0.6840569549897826
82,0.5389660133510117,0.19960113820575026,0.6796068732086363
83,0.5389660133510117,0.19960113820575026,0.6752022129350076
84,0.5389660133510117,0.19960113820575026,0.6708423803612142
85,0.5389660133510117,0.19960113820575026,0.6665270387579059
86,0.5389660133510117,0.19960113820575026,0.6622556552327354
87,0.5389660133510117,0.19960113820575026,0.6580278566571001
88,0.5389660133510117,0.19960113820575026,0.6538430283567022
89,0.5389660133510117,0.19960113820575026,0.6497006751999501
90,0.5389660133510117,0.19960113820575026,0.645600590064005
91,0.5389660133510117,0.19960113820575026,0.6415423744037703
92,0.5389660133510117,0.19960113820575026,0.6375253057062744
93,0.5389660133510117,0.19960113820575026,0.6335485496445626
94,0.5389660133510117,0.19960113820575026,0.6296130900464948
95,0.5389660133510117,0.19960113820575026,0.6257171267407112
96,0.5389660133510117,0.19960113820575026,0.6218604295546365
97,0.5389660133510117,0.19960113820575026,0.6180434229269549
98,0.5389660133510117,0.19960113820575026,0.6142640452342404
99,0.5389660133510117,0.19960113820575026,0.6105243081212229
